IDs,tsne dim 1,tsne dim 2,Clusters
FR-01-0405-H1,-10.693591,-7.999144,9
DK-01-1042-H1,-18.070023,1.804434,14
NL-01-1152-H1,9.948349,7.6859374,4
IT-05-0041-H1,-5.6222034,3.5635679,-1
UK-01-0442-H1,2.3799837,-18.907055,0
US-01-0443-H1,9.947961,7.6861215,4
DE-03-3428-H1,4.468274,-2.3316703,7
US-01-1269-H1,9.94806,7.686009,4
IT-07-0263-H1,9.944845,7.68649,4
US-01-1025-H1,9.945986,7.686316,4
DE-02-2261-H1,9.951958,7.6853523,4
SE-01-0390-H1,9.947301,7.6860995,4
NL-01-1066-H1,-9.687722,-16.708744,-1
DK-01-0153-H1,-8.951538,-5.058057,10
SE-01-0502-H1,9.94947,7.6857233,4
DK-01-0515-H1,9.948955,7.685809,4
FR-01-0137-H1,9.949747,7.6856847,4
IT-05-0097-H1,9.949043,7.6857886,4
UK-01-0110-H1,9.949239,7.685791,4
IT-06-0213-H1,1.2504827,3.9663763,7
DE-02-0975-H1,9.949333,7.685858,4
ES-01-0153-H1,-18.674187,2.2946663,14
DK-01-0400-H1,-11.437364,-13.7654085,-1
DE-02-4214-H1,-8.238292,-2.929466,10
FR-01-0716-H1,9.948939,7.6858454,4
CZ-01-1136-H1,-3.3817458,-1.0506049,-1
DE-03-3996-H1,-17.455683,-14.08341,15
NL-01-0654-H1,-15.257164,4.8020797,8
US-01-0490-H1,9.94996,7.685706,4
IT-01-0096-H1,9.948357,7.6859374,4
US-01-0966-H1,9.949388,7.685749,4
DE-02-0926-H1,9.949132,7.6858387,4
NL-04-0164-H1,-13.169264,-7.3994308,-1
US-01-0274-H1,-15.10087,-10.265637,11
DK-01-0933-H1,-7.971252,6.4231815,-1
DE-02-3581-H1,9.948109,7.6859956,4
DE-02-4728-H1,-11.030273,-9.425702,9
DE-03-0461-H1,9.944894,7.6864896,4
SE-01-1044-H1,-1.5161257,2.888983,-1
GR-02-0582-H1,-11.938848,-4.474562,-1
SR-01-0125-H1,1.2497457,5.083951,7
RU-01-0172-H1,-19.08218,-6.5762877,-1
DE-02-1516-H1,9.945751,7.6863246,4
DE-03-4449-H1,-2.5194056,-3.965431,-1
IT-05-0267-H1,9.945991,7.6862826,4
DE-02-3325-H1,2.8950915,4.688413,7
IT-01-0181-H1,4.187023,-21.504934,1
DE-03-3333-H1,9.948441,7.686018,4
FR-01-0182-H1,9.950505,7.6856523,4
DK-01-0987-H1,9.949851,7.6857214,4
NL-04-0078-H1,9.949963,7.685676,4
SE-01-1306-H1,2.3326602,-17.203478,0
DE-03-2130-H1,5.071281,-23.384756,1
PL-01-0006-H1,-21.900976,-10.146239,12
CZ-01-0640-H2,-3.3340523,-0.83767796,-1
UK-03-0072-H1,9.945307,7.6864123,4
FR-01-0619-H1,-5.834016,-14.253483,-1
NL-01-0780-H1,9.946978,7.6861367,4
GR-01-0438-H2,9.949205,7.6858253,4
AT-01-0020-H1,-10.011302,-8.2249775,9
NY-01-0599-H1,9.94791,7.685977,4
NL-01-0994-H1,-17.428282,-14.090403,15
GR-01-1155-H1,9.946502,7.6861973,4
US-01-0446-H1,9.945528,7.6863647,4
PL-01-0216-H1,-17.227957,2.5180607,14
SE-01-0356-H1,-15.206187,4.389819,8
GR-02-0760-H1,9.945594,7.686356,4
DE-02-2807-H1,9.94698,7.6861243,4
GR-02-0820-H1,-13.430879,-4.83126,-1
DE-01-0438-H1,9.945124,7.686433,4
DE-03-0861-H1,9.948719,7.6858788,4
DK-01-1223-H1,9.949017,7.685865,4
IT-06-0008-H1,9.94989,7.685689,4
DE-03-3097-H1,-20.378948,-10.893716,12
DE-02-4753-H1,9.948584,7.685862,4
DE-03-2541-H1,9.945188,7.686449,4
FR-01-1069-H1,-7.748124,-5.025816,10
IT-02-0472-H1,6.3401456,-21.46151,1
NY-01-0982-H2,4.468274,-2.3316703,7
GR-01-0889-H1,4.187023,-21.504934,1
FR-01-0603-H1,-9.79504,-9.83398,9
DE-01-0309-H1,-17.356178,-14.315956,15
IT-01-0322-H1,9.947151,7.6861696,4
DE-01-0415-H1,-14.399787,-11.210994,11
GR-01-0468-H1,9.949583,7.6856847,4
NL-01-0937-H1,9.948885,7.6858377,4
DK-01-0558-H1,-10.927939,-17.69998,-1
IT-02-0538-H1,9.951514,7.6854577,4
NL-01-0952-H1,-19.25529,-10.898291,12
DE-03-2214-H1,9.950527,7.6856313,4
DE-03-2194-H1,9.950308,7.6855855,4
CZ-01-1749-H1,-13.998541,-3.8981001,-1
MK-01-0085-H1,9.947947,7.686062,4
NY-01-0207-H1,9.955207,7.6848106,4
SE-01-0877-H1,0.89742833,-0.033612106,7
DE-03-0408-H1,-18.44992,2.88703,14
UK-01-0695-H1,9.949472,7.6857457,4
UK-03-0554-H1,-18.450024,2.8870344,14
IT-05-0452-H1,9.948809,7.685866,4
DE-03-0198-H1,2.3799837,-18.907055,0
PL-01-0008-H1,-14.9957285,-15.433581,16
UK-02-0076-H1,9.946785,7.6862893,4
DE-02-3746-H1,9.949671,7.685711,4
IT-01-0086-H1,9.946958,7.686137,4
DE-03-3817-H1,9.94791,7.685958,4
UK-01-0011-H1,2.254667,-5.9779863,-1
CZ-01-1708-H1,-16.767021,-5.1068583,-1
DE-03-2613-H1,-11.929029,-4.468401,-1
DE-02-2900-H2,-14.232112,-9.962462,11
DE-03-0462-H1,10.131561,8.340553,4
NY-01-0448-H1,10.200531,8.325606,4
UK-03-0170-H1,-21.902737,-10.177142,12
NL-01-0669-H1,2.3717413,1.4683784,7
NY-01-1229-H1,-16.04559,5.0335884,8
UK-01-0446-H1,10.198801,8.3260975,4
NL-01-0909-H1,2.3355772,-17.201618,0
NL-01-1083-H1,5.1175303,4.374303,-1
DE-02-0075-H1,10.156812,8.334559,4
DE-01-0536-H1,10.124194,8.342267,4
FR-01-0167-H1,10.095003,8.349077,4
DE-02-3769-H1,4.9990907,1.418372,7
UK-01-0826-H1,-20.199566,-5.2811356,-1
NY-01-1235-H1,10.151034,8.335955,4
DE-03-4738-H1,-19.394716,-10.6982355,12
DE-03-2292-H1,-13.794624,-1.6205385,-1
CZ-01-0659-H1,4.4683156,-2.3318214,7
DE-03-3275-H1,10.009123,8.369047,4
DE-03-1917-H1,-14.482455,-14.234749,-1
DE-02-3109-H1,-8.707079,8.218192,-1
DE-01-0109-H1,-21.766603,-7.20355,-1
DE-02-1758-H1,10.010792,8.368477,4
IT-02-0102-H1,9.998856,8.371221,4
SR-01-0060-H1,10.009799,8.368683,4
DE-03-0141-H1,9.998906,8.371207,4
NY-01-0600-H1,-16.767021,-5.106857,-1
CZ-01-0794-H1,-15.587357,-10.475525,11
IT-02-0613-H1,9.9987755,8.37121,4
PL-01-0212-H1,-14.467188,-14.254683,-1
IT-01-0432-H1,4.8686457,-21.90753,1
IT-01-0080-H1,10.2041445,8.325368,4
DE-03-2690-H1,-14.482455,-14.234749,-1
DE-02-0300-H1,2.1028688,1.0225492,7
FR-01-0832-H1,10.2041445,8.3254,4
DE-02-0051-H1,10.20118,8.325997,4
IT-08-0160-H1,-4.382555,-4.3906746,-1
HU-01-0223-H1,-19.284655,-10.952619,12
AT-01-0234-H1,10.203845,8.325426,4
UK-02-0224-H1,10.19551,8.326169,4
FR-01-1170-H1,-8.251582,-6.5543156,-1
SE-01-0478-H1,10.127729,8.341851,4
DE-02-2563-H1,-17.02267,2.215208,-1
US-01-1194-H1,10.200545,8.325605,4
IT-01-0392-H1,4.437934,-20.912336,1
DK-01-1237-H1,10.120247,8.343273,4
US-01-0871-H1,10.105654,8.346841,4
NL-01-0427-H1,10.200104,8.325702,4
DE-02-2000-H1,9.999084,8.37114,4
DE-02-4087-H1,-11.911108,-7.083665,-1
GR-02-0254-H1,-20.880943,-5.5601125,-1
US-01-0322-H1,-14.316112,-9.998556,11
NL-01-0348-H1,10.00155,8.370658,4
FR-01-1229-H1,9.999137,8.371115,4
DK-01-1145-H1,10.201237,8.325986,4
IT-01-0050-H1,10.204115,8.325376,4
DE-02-3947-H1,10.203913,8.325413,4
DE-03-0442-H1,10.183996,8.328148,4
NY-01-1366-H1,10.169189,8.331651,4
DE-03-4021-H1,-21.34553,-8.152578,-1
NL-01-1195-H1,-11.436514,-7.3198504,9
US-01-1345-H1,4.4683156,-2.3318214,7
NL-04-0133-H1,9.99775,8.371566,4
GR-01-0479-H1,9.999917,8.371052,4
US-01-0169-H1,9.999707,8.371078,4
DE-03-2723-H2,10.200743,8.325526,4
UK-01-0195-H1,10.200205,8.32568,4
HU-01-0218-H1,-17.965828,-13.228635,15
DE-03-3616-H1,5.0747313,-23.378464,1
DE-03-3754-H1,10.040283,8.361952,4
IT-02-0103-H2,10.149895,8.336224,4
DE-03-2060-H1,10.000777,8.370843,4
CZ-01-0976-H1,10.003835,8.370099,4
MK-01-0043-H1,-13.986222,-3.9049869,-1
GR-01-0544-H1,10.0006075,8.370874,4
FR-01-0396-H1,-6.9187226,-0.000955475,-1
NL-01-1394-H1,10.198726,8.326116,4
IT-01-0167-H1,4.437934,-20.912336,1
DE-03-4082-H1,-4.5381413,6.195087,-1
DE-03-1669-H1,10.094146,8.34927,4
NL-01-0946-H1,-9.70188,-16.788013,-1
DE-03-3087-H1,-11.862059,-17.195051,-1
ES-01-0666-H1,-8.9391165,3.7407236,-1
IT-06-0062-H1,5.0747313,-23.378464,1
DE-03-1580-H1,9.999158,8.371256,4
DE-02-0314-H1,4.9990926,1.4183733,7
DE-02-4919-H1,-17.49438,-4.503749,-1
CZ-01-1040-H1,-11.936253,-4.473504,-1
DE-01-0451-H1,-18.72673,-7.850334,-1
DE-02-4632-H1,2.397946,-16.120108,0
RU-01-0240-H1,-14.2329855,-9.9673605,11
GR-02-0344-H1,4.437934,-20.912336,1
GR-01-0086-H1,9.998786,8.371242,4
CZ-01-1672-H1,-10.397989,-8.428961,9
NL-04-0154-H1,-10.397989,-8.428961,9
DK-01-1184-H1,4.4683156,-2.3318214,7
SE-01-0306-H1,9.998961,8.3711605,4
ES-01-0635-H1,2.042305,-21.700752,1
DK-01-0013-H1,-17.723621,-0.91514206,13
AT-01-0011-H1,-9.567235,-2.159013,10
DE-02-1412-H1,-11.694756,1.3728697,10
FR-01-0729-H1,-18.443216,2.886819,14
UK-01-0184-H1,9.998713,8.371224,4
PL-01-0080-H1,-11.4368305,-13.763664,-1
UK-01-0577-H1,9.998762,8.371224,4
CZ-01-1527-H1,4.437934,-20.912336,1
DE-03-0179-H1,9.998113,8.371337,4
FR-01-0936-H1,-11.396871,0.37325937,10
GR-03-0089-H1,4.0944247,-18.686182,-1
DE-03-2756-H1,9.999501,8.371053,4
US-01-0200-H1,10.198023,8.326175,4
NL-01-0127-H1,10.196436,8.326198,4
DE-03-0270-H1,10.192623,8.32739,4
DE-03-4535-H1,-21.855185,-9.614365,12
FR-01-0989-H1,-11.429101,0.2888817,10
CZ-01-1165-H1,10.196217,8.326575,4
UK-01-0333-H1,10.121712,8.344247,4
NY-01-0139-H1,-8.410892,1.0145837,10
UK-03-0168-H1,10.198123,8.326153,4
NL-01-1380-H1,-17.948631,-6.4422765,-1
ES-01-0119-H1,-17.477083,-14.081992,15
DE-03-2134-H1,-10.54433,7.189068,-1
DE-02-0983-H1,10.198111,8.326143,4
DE-02-1382-H1,-4.751782,-7.732536,-1
US-01-1206-H1,0.9479706,4.385521,7
DE-02-2031-H1,-14.313777,-10.002134,11
GR-02-0599-H1,10.198307,8.326108,4
US-01-0441-H1,10.198456,8.326078,4
UK-03-0163-H1,-4.8612967,-2.878347,-1
SE-01-1114-H1,6.340098,-21.459496,1
GR-03-0315-H1,-14.995482,-15.432709,16
US-01-1089-H1,10.198155,8.32615,4
DE-03-2478-H1,10.198415,8.326072,4
DE-02-2586-H1,-9.06637,-0.8534511,10
IT-06-0045-H1,10.19786,8.32621,4
DK-01-0265-H1,10.198193,8.326147,4
IT-02-0649-H1,10.100527,8.349243,4
SE-01-1098-H1,10.100458,8.349256,4
DE-02-2357-H1,-14.989928,-6.039642,-1
DE-03-4549-H1,-6.3060265,-8.418174,-1
DE-03-4288-H1,-20.385654,-5.56124,-1
IT-07-0177-H1,10.19773,8.326242,4
IT-02-0520-H1,10.197926,8.326196,4
DK-01-1393-H1,-15.528514,-10.458856,11
HU-01-0102-H1,-16.961462,-11.134062,-1
DE-03-0440-H1,10.198166,8.326151,4
HU-01-0091-H1,-21.74884,-9.070888,12
UK-03-0337-H1,-17.378077,-14.140863,15
IT-08-0072-H1,-15.7953005,-9.248055,11
DE-03-2296-H1,-22.768883,-8.864083,-1
CZ-01-1093-H1,2.254669,-5.977987,-1
DE-03-0722-H1,-15.533678,-2.0480955,-1
DE-03-2062-H1,-18.271427,-11.3713255,12
DE-02-5131-H1,-11.936252,-4.473496,-1
DE-03-0064-H1,10.198001,8.326181,4
NL-01-1040-H1,10.198439,8.326093,4
DE-03-0653-H1,10.198447,8.326073,4
GR-01-0308-H1,10.198831,8.3259945,4
IT-06-0263-H1,-18.443222,2.8868093,14
DE-03-1912-H1,-20.038439,-12.154282,-1
DE-02-0132-H1,-15.528514,-10.458856,11
SE-01-0827-H1,-7.9711823,6.423154,-1
NY-01-0132-H1,-2.7678118,-10.958445,-1
US-01-0500-H1,-10.54433,7.189068,-1
NY-01-0610-H1,10.118962,8.344893,4
GR-01-0684-H1,10.110268,8.3469,4
DE-02-3484-H1,-1.551694,6.987431,-1
SE-01-0200-H1,10.198488,8.3260565,4
SE-01-1010-H1,10.197952,8.326192,4
NL-01-0399-H1,2.3356082,-17.201624,0
DE-03-2902-H1,-17.718271,-1.9897523,13
DE-02-4241-H1,10.116173,8.345526,4
US-01-0425-H1,-6.146742,-7.695912,10
NY-01-0595-H1,10.141465,8.339641,4
DE-03-2395-H1,-6.1902514,-3.340921,-1
FR-01-0235-H2,4.4683156,-2.3318214,7
NY-01-0043-H1,6.340098,-21.459496,1
NY-01-1172-H1,9.998896,8.3712,4
DE-03-1849-H1,9.998952,8.371176,4
UK-03-0048-H1,4.437934,-20.912336,1
DE-02-4161-H1,9.998915,8.371182,4
DE-02-0229-H1,-12.559925,-9.017412,-1
NL-01-1065-H1,9.99926,8.37109,4
DE-02-0798-H1,4.437934,-20.912336,1
DE-02-2436-H1,3.255986,0.5234822,7
GR-02-0473-H1,9.999174,8.371121,4
GR-01-0834-H1,-15.74674,5.3890557,8
UK-01-0472-H1,9.998585,8.371241,4
NL-01-0096-H1,9.999962,8.370923,4
DE-03-3731-H1,1.0693913,1.6673744,7
ES-01-0648-H1,9.9991865,8.371113,4
IT-02-0741-H1,-16.012434,4.869968,8
NY-01-1120-H1,10.204166,8.325404,4
DE-03-2436-H1,-14.482455,-14.234749,-1
DE-03-1772-H1,-14.591869,-15.776496,16
UK-03-0288-H1,10.096195,8.348824,4
DE-02-1350-H1,-0.7823341,-1.6828746,-1
GR-02-0681-H1,-4.395951,-7.097766,-1
DE-02-0893-H1,3.255986,0.5234822,7
RU-01-0541-H1,9.999295,8.371235,4
GR-01-0722-H1,9.998959,8.371177,4
CZ-01-1640-H1,6.442873,-3.8357973,-1
RU-01-0036-H1,4.437934,-20.912336,1
NY-01-0344-H1,6.115608,-20.784464,1
IT-02-0233-H1,9.999013,8.371164,4
DE-03-4014-H1,9.998555,8.371257,4
DE-02-3541-H1,-17.25417,2.3298814,14
DK-01-0649-H1,-4.1549773,2.7255306,-1
IT-05-0050-H1,9.999307,8.371115,4
US-01-1333-H1,9.998436,8.371305,4
DE-01-0348-H1,-15.674716,-16.182396,16
DE-03-0174-H1,9.999859,8.371009,4
IT-07-0190-H1,3.255986,0.5234822,7
NL-01-1191-H1,-19.254696,-10.901101,12
DE-02-3872-H1,2.3356082,-17.201624,0
CZ-01-1885-H1,9.99817,8.371333,4
CZ-01-1560-H1,9.999241,8.371087,4
DE-02-3501-H1,-8.296871,-2.5005534,10
DE-03-1000-H1,-17.378077,-14.140863,15
GR-03-0012-H1,-7.989501,3.3430555,-1
SE-01-0183-H1,-15.275498,4.6015916,8
CZ-01-1856-H1,4.437934,-20.912336,1
NL-04-0142-H1,1.3064301,5.4517875,7
DE-02-4882-H1,-7.0047436,-11.760302,-1
HU-01-0138-H1,9.999935,8.370931,4
IT-01-0143-H1,4.4683156,-2.3318214,7
CZ-01-0859-H1,-5.859286,7.477158,-1
IT-01-0295-H1,-6.5397396,-5.478683,10
DE-02-4018-H1,-3.026939,4.9196596,-1
DE-02-5128-H1,-16.768204,-5.105968,-1
DE-02-1454-H1,9.998219,8.371322,4
DE-02-2818-H1,9.998598,8.371233,4
IT-07-0275-H1,-15.196585,-11.305433,11
DE-02-2555-H1,10.159506,8.333943,4
DE-03-2666-H1,-17.097677,-14.708531,15
DE-03-0308-H1,9.997522,8.371716,4
DE-02-2655-H1,2.3978891,-16.120045,0
UK-03-0054-H1,9.994817,8.372342,4
DE-02-2901-H1,2.3977985,-16.12001,0
DE-03-0556-H1,9.998617,8.37145,4
US-01-1130-H1,-19.049736,2.877742,14
NY-01-0399-H1,9.997827,8.37165,4
DE-02-1706-H1,1.8169678,4.9842844,7
DE-03-0191-H1,9.994388,8.37225,4
NL-01-0860-H1,0.89718676,-0.033757918,7
SE-01-0641-H1,2.3355772,-17.201618,0
RU-01-0744-H1,-17.357048,-2.053435,13
NL-01-0512-H1,9.999548,8.371041,4
UK-01-0003-H1,-15.637844,-5.678914,-1
DE-03-1749-H1,-22.015995,-10.334109,12
SE-01-0624-H1,2.436854,-17.249147,0
PL-01-0165-H1,-19.133505,-11.119283,12
NY-01-0517-H1,-18.327837,-4.046376,-1
CZ-01-0046-H1,-14.849884,-4.0416856,-1
DE-03-4473-H1,5.001796,-23.44424,1
RU-01-0765-H1,4.206185,-21.465334,1
DE-03-0346-H1,2.3681335,-18.906864,0
FR-01-0104-H1,10.17473,9.099143,4
IT-07-0369-H1,10.175244,9.09903,4
DE-03-1752-H1,-19.252066,-10.900162,12
GR-03-0122-H1,10.178777,9.098058,4
DE-02-0216-H1,10.179246,9.09787,4
DE-03-2998-H1,-11.895444,-4.459248,-1
SE-01-0083-H1,2.3400395,-17.204378,0
DE-03-2203-H1,-10.544253,7.1890354,-1
DE-02-4708-H1,10.178979,9.097936,4
US-01-0008-H1,10.179329,9.097857,4
GR-02-0608-H1,10.179249,9.097876,4
AT-01-0071-H1,-6.4643292,-4.267946,-1
GR-03-0100-H1,10.178719,9.097998,4
DE-03-2039-H1,10.17913,9.0978985,4
DE-02-4642-H1,-7.6599736,-5.796131,10
DE-02-0321-H1,10.174585,9.099177,4
NL-01-0317-H1,-8.296133,-2.5009313,10
DK-01-1283-H1,10.175421,9.098916,4
DE-03-1425-H1,10.179414,9.097836,4
IT-02-0769-H1,10.17913,9.0978985,4
DK-01-0929-H1,10.178156,9.098164,4
FR-01-1320-H1,-13.628244,-1.9527068,-1
CZ-01-1820-H1,1.013387,-21.432083,0
ES-01-0622-H1,-13.628243,-1.9527117,-1
US-01-0211-H1,-9.772055,-9.921858,9
DE-03-3447-H1,-5.6231375,3.6901088,-1
US-01-0254-H1,-7.388559,-5.0545535,10
DE-03-3221-H1,10.177966,9.098199,4
IT-06-0214-H1,10.17637,9.098587,4
DE-02-0497-H1,-18.069437,1.8036345,14
NL-01-0476-H1,0.5086251,3.6471767,7
ES-01-0319-H1,10.176367,9.098716,4
DE-03-0416-H1,10.179326,9.097945,4
UK-03-0014-H1,10.179348,9.097847,4
DE-03-3764-H1,-16.771353,-5.105983,-1
SE-01-0596-H2,1.5205717,-19.975334,0
DE-03-1280-H1,10.174726,9.099153,4
DE-03-4728-H1,-19.252066,-10.900162,12
DE-02-2580-H1,10.179402,9.097848,4
IT-02-0199-H1,10.175472,9.098908,4
NL-04-0105-H1,-6.5399857,-5.4767976,10
UK-02-0093-H1,-19.073858,-6.2177625,-1
SR-01-0207-H1,1.7706257,2.5159228,7
DE-02-2416-H1,-8.197382,-3.9211795,10
DE-01-0446-H1,-8.669025,-0.33750775,10
GR-02-0370-H1,10.17555,9.098893,4
NY-01-0112-H1,-7.6751943,-6.5742683,10
DE-02-2266-H1,10.179524,9.097814,4
GR-02-0535-H1,10.17626,9.09873,4
SR-01-0181-H1,10.176092,9.098764,4
HU-01-0135-H1,-22.737118,-10.123454,-1
DK-01-0290-H1,10.179443,9.097834,4
DE-02-0048-H1,10.177713,9.098351,4
DE-02-1613-H2,-8.237658,-2.9294596,10
GR-02-0493-H1,10.179443,9.097834,4
SE-01-1287-H1,-4.320117,0.9012942,-1
DE-03-2607-H1,-17.447731,-14.014983,15
DE-03-2142-H1,-9.806933,-5.3467417,-1
DE-02-2676-H1,10.445152,9.025641,4
DE-03-3234-H1,10.179653,9.097789,4
DE-02-3670-H1,2.405471,-16.124832,0
NY-01-1086-H1,-3.5989406,-10.426728,-1
DE-03-2806-H1,10.174582,9.099156,4
UK-01-0762-H1,1.7016063,-0.20149083,7
DE-03-0145-H1,-17.447731,-14.014983,15
FR-01-0712-H1,10.178589,9.098021,4
IT-02-0634-H1,-17.924759,2.1707823,14
US-01-0884-H1,10.179541,9.097806,4
UK-01-0209-H1,-19.092619,-5.8910966,-1
RU-01-0343-H1,10.443316,9.026046,4
DE-02-3602-H1,10.444182,9.025864,4
NL-01-1011-H1,10.444344,9.025824,4
DE-03-4670-H1,5.001796,-23.44424,1
DE-03-2455-H1,-11.666892,0.18101408,10
PL-01-0335-H1,-0.56333727,-16.560135,-1
DE-02-0373-H1,10.179525,9.097811,4
NL-01-1298-H1,0.37974626,-10.629606,-1
US-01-0364-H1,0.27886137,-17.028233,0
DE-03-0168-H2,-13.628243,-1.9527117,-1
IT-01-0188-H1,4.206185,-21.465334,1
DE-02-2856-H2,10.179496,9.097821,4
FR-01-0178-H1,-9.132341,-0.20082872,10
NL-01-0632-H1,-10.563029,7.1257644,-1
CZ-01-0316-H1,3.4994037,-21.06943,1
DE-02-1987-H1,-5.683119,-4.857326,-1
DE-02-3869-H1,10.179719,9.097772,4
DE-02-1705-H1,10.176719,9.098509,4
IT-01-0390-H1,4.206185,-21.465334,1
US-01-0840-H1,-18.672068,2.2935205,14
DE-02-4369-H1,5.031015,1.4237543,7
SE-01-0108-H1,2.3327281,-0.5927548,7
DE-03-0992-H1,10.176473,9.098558,4
IT-02-0223-H1,10.176684,9.098515,4
US-01-0444-H1,-16.386963,-7.8569326,-1
RU-01-0577-H1,10.1748085,9.099108,4
RU-01-0666-H1,-14.233353,-9.967329,11
DE-03-4668-H1,10.175412,9.09891,4
DE-03-2670-H1,-4.077599,7.620617,-1
NL-01-1114-H1,10.176302,9.098591,4
ES-01-0154-H1,10.176499,9.098542,4
CZ-01-0757-H1,10.176468,9.098587,4
NY-01-0040-H1,10.178898,9.09794,4
SE-01-0959-H1,10.179501,9.097883,4
NY-01-0827-H1,10.176429,9.098751,4
UK-03-0110-H1,10.445863,9.0254965,4
DE-03-3200-H1,-18.439377,2.8864644,14
FR-01-0826-H1,6.8963284,-7.2503624,-1
CZ-01-1631-H1,1.8511387,7.124688,-1
DE-03-4393-H1,-19.252075,-10.90022,12
ES-01-0450-H1,-9.269753,-9.734515,-1
NY-01-1051-H1,10.179512,9.09795,4
HU-01-0042-H1,10.178127,9.098368,4
NY-01-1197-H1,-8.245955,1.0392953,10
NY-01-1128-H1,-19.081486,-6.5758452,-1
IT-08-0164-H1,-16.040651,5.029658,8
RU-01-0662-H1,-15.529049,-10.458995,11
DE-02-5072-H1,10.17881,9.098172,4
NL-04-0016-H1,10.448262,9.024985,4
FR-01-1039-H1,5.0310163,1.423755,7
DK-01-0309-H1,10.445795,9.025591,4
CZ-01-0232-H1,10.448337,9.024965,4
SE-01-0892-H1,-18.069437,1.8036345,14
GR-01-0786-H1,10.44584,9.025527,4
UK-01-0216-H1,10.446075,9.025485,4
ES-01-0127-H1,10.447536,9.025271,4
GR-02-0728-H1,-7.9543695,-2.6079261,10
DK-01-1044-H1,1.244603,3.8183496,7
CZ-01-0841-H1,10.447575,9.025263,4
DE-02-3114-H1,10.448657,9.024905,4
NL-01-0003-H1,10.448301,9.024964,4
NL-01-0063-H1,10.445908,9.025508,4
DE-03-0383-H1,10.445788,9.025528,4
UK-01-0095-H1,10.44588,9.025513,4
ES-01-0645-H1,10.445616,9.025548,4
DE-02-4994-H1,10.445643,9.025552,4
US-01-0660-H1,2.353299,-20.465359,0
DK-01-1516-H1,10.445776,9.025521,4
HU-01-0155-H1,-13.616324,-14.818067,-1
DE-02-2841-H1,10.445752,9.025537,4
DE-03-2737-H1,-18.32769,-4.046667,-1
GR-02-0773-H1,10.445445,9.025574,4
DE-02-2073-H1,0.9614004,-16.4022,0
CZ-01-0047-H1,4.206185,-21.465334,1
CZ-01-0307-H1,10.445474,9.025579,4
GR-01-0712-H1,-6.1167855,-8.679755,-1
SE-01-0167-H1,10.4453335,9.025602,4
IT-02-0015-H1,10.44578,9.0255165,4
IT-07-0142-H1,10.445245,9.025636,4
SE-01-1214-H1,10.445263,9.025628,4
CZ-01-1208-H1,-15.533908,-2.0477035,-1
IT-02-0122-H1,10.445362,9.025616,4
RU-01-0425-H1,4.206185,-21.465334,1
IT-07-0208-H1,1.8118215,5.2090616,7
SE-01-0238-H1,10.445296,9.02562,4
DE-02-2959-H1,-7.0679917,-1.2696131,-1
NY-01-0657-H1,10.445831,9.02549,4
GR-01-0636-H1,10.444818,9.025712,4
DE-02-0545-H1,10.444764,9.025718,4
NY-01-0262-H1,-17.38623,-1.1802944,13
US-01-0240-H1,2.529464,5.0031004,7
DE-03-1053-H1,10.444841,9.025715,4
NL-01-0531-H2,10.4448185,9.025711,4
IT-08-0003-H1,-17.38623,-1.1802944,13
DE-03-3453-H1,10.444788,9.025714,4
DE-02-4441-H1,2.405471,-16.124832,0
DE-02-3799-H1,2.405471,-16.124832,0
DK-01-1448-H1,-15.039418,-8.369743,-1
ES-01-0180-H1,10.44519,9.025645,4
DE-03-3583-H1,-19.234894,-6.827612,-1
UK-01-0616-H1,-11.2402,9.81409,-1
IT-01-0159-H1,10.445076,9.025657,4
US-01-0447-H1,-6.355007,-6.3867283,10
UK-01-0598-H1,-20.880756,-5.559698,-1
CZ-01-1256-H1,5.031015,1.4237543,7
NY-01-0392-H1,1.0304066,-21.416391,0
SE-01-0891-H1,2.3399239,-17.204367,0
SE-01-1266-H1,10.443609,9.025993,4
NL-01-0768-H1,10.444779,9.025756,4
SE-01-0842-H1,10.444316,9.025891,4
DE-02-0338-H1,10.445827,9.025536,4
FR-01-0620-H1,10.444843,9.0257435,4
GR-02-0010-H1,10.446024,9.025477,4
DE-02-0120-H1,-20.493814,-5.480776,-1
GR-01-0027-H1,10.444581,9.025791,4
GR-03-0357-H1,10.444767,9.025756,4
DE-02-0804-H1,-14.830236,-0.035754886,-1
FR-01-0202-H1,10.446082,9.025466,4
NL-01-0533-H1,-19.252075,-10.90022,12
DE-02-1590-H1,10.444923,9.025725,4
DE-03-3618-H1,-21.200882,-8.302181,-1
DE-03-0363-H1,-19.985247,-0.62361145,-1
IT-08-0013-H1,10.444835,9.025744,4
IT-02-0289-H1,0.29590687,-0.60759276,-1
NL-01-0551-H1,5.1175265,4.3743258,-1
DE-03-1516-H1,-17.432394,-14.089265,15
RU-01-0604-H1,10.4459505,9.025496,4
SE-01-0364-H1,2.9818769,-0.40284324,7
US-01-1352-H1,10.444455,9.02587,4
DE-03-0074-H1,10.444714,9.025757,4
SE-01-0859-H2,1.0304066,-21.416391,0
GR-02-0252-H1,2.2547264,-5.978149,-1
RU-01-0763-H1,4.206185,-21.465334,1
IT-06-0252-H1,10.444056,9.025955,4
RU-01-0419-H1,2.4847753,1.2823472,7
DK-01-0890-H1,-4.2553344,1.5575299,-1
DE-03-3789-H1,-18.672068,2.2935205,14
DE-03-2261-H1,-15.675371,-16.181145,16
