IDs,tsne dim 1,tsne dim 2,Cluster
US-01-0875-H1,3.6630085,-9.932938,23
NY-01-0799-H1,14.124598,-10.595846,20
DK-01-1587-H1,-19.772678,-11.972285,4
NY-01-1205-H1,9.491144,-15.037115,27
GR-03-0235-H1,-5.780524,-19.001612,21
DE-03-4722-H1,-19.9204,-13.4627695,4
DE-02-0998-H1,6.3430543,-8.746081,23
RU-01-0393-H1,-3.1235046,1.7844721,13
FR-01-0564-H1,-11.480703,13.123372,0
DE-02-4742-H1,4.413243,-18.3384,-1
GR-01-0193-H1,-11.480675,13.123289,0
DK-01-0789-H1,-11.480703,13.123366,0
DE-02-0622-H1,-11.480699,13.123361,0
IT-02-0341-H1,-19.772263,-11.972461,4
DE-03-4391-H1,-11.480766,13.1236105,0
SE-01-0591-H1,-11.48066,13.123211,0
SE-01-1288-H1,-11.480666,13.123256,0
UK-01-0396-H1,-11.480693,13.123217,0
DK-01-0135-H1,-21.445793,-11.650645,-1
NL-01-1377-H1,10.214143,-13.480059,-1
RU-01-0726-H1,-11.480806,13.123697,0
DE-02-4488-H1,-11.480713,13.123321,0
US-01-1098-H1,-11.480642,13.123083,0
NL-01-0764-H1,12.666294,-13.876095,28
RU-01-0225-H1,-11.480703,13.123294,0
CZ-01-1525-H1,-19.940634,-11.713768,4
NY-01-1364-H1,-0.9707113,-10.816678,-1
DE-02-0033-H1,-0.69871014,-17.927034,19
DE-02-0995-H1,-11.480597,13.122917,0
DE-03-2030-H1,-7.2815633,-1.9203048,-1
DE-03-1928-H1,3.3828113,-24.51884,24
DE-02-3050-H1,3.5073836,-15.119062,18
IT-02-0633-H1,-11.480791,13.123643,0
DE-03-2860-H1,-6.0278893,-17.810408,21
DE-03-1693-H1,2.1519194,-10.264573,23
DE-02-2176-H1,-11.480762,13.123669,0
IT-05-0066-H1,-11.480739,13.123456,0
NL-01-0327-H1,-5.8781786,-19.501757,21
GR-01-0004-H1,13.150018,-14.49773,28
IT-07-0082-H1,-11.480783,13.12374,0
DE-02-2714-H1,4.4624367,4.216331,12
GR-02-0068-H1,2.2125034,-14.001295,18
NL-01-1036-H1,-8.875203,2.1390996,-1
UK-03-0539-H1,-0.9707113,-10.816678,-1
NL-01-1163-H1,6.62882,-19.377674,26
DE-03-3484-H1,-3.1235046,1.7844721,13
DE-02-3888-H2,-11.480808,13.123817,0
DK-01-1281-H1,-11.48064,13.123133,0
UK-02-0157-H1,-11.48056,13.122962,0
NL-01-1281-H1,-11.480635,13.123246,0
DE-03-3144-H1,-11.480754,13.123646,0
GR-02-0095-H1,7.4497595,-13.866817,-1
NL-01-0277-H1,-12.214802,12.9463825,0
DE-03-1489-H1,-12.214898,12.946697,0
IT-07-0362-H1,14.415847,-2.9810326,-1
NY-01-0797-H1,11.578915,-1.9959671,-1
GR-01-0816-H1,14.415847,-2.9810326,-1
DE-03-1273-H1,13.552023,-13.996797,28
DE-03-4697-H1,-12.214796,12.946361,0
IT-02-0379-H1,-19.752821,-11.98202,4
FR-01-0476-H1,-12.214693,12.946017,0
IT-02-0614-H1,-19.801018,-11.952034,4
IT-08-0064-H1,-12.214693,12.946017,0
CZ-01-0605-H1,4.6928463,4.580108,12
CZ-01-1092-H1,-19.801018,-11.952034,4
DE-03-3238-H1,-12.217951,12.957639,0
DE-03-4782-H1,-5.5087366,-18.564844,21
RU-01-0669-H1,8.271915,-3.0052068,-1
IT-07-0309-H1,3.9010048,2.0441618,12
DE-03-3079-H1,-12.2166,12.953017,0
DE-03-2377-H1,-12.217207,12.954987,0
NL-01-0499-H1,3.54263,-23.481709,24
IT-07-0016-H1,-12.218212,12.958579,0
IT-07-0135-H1,-12.2178755,12.957634,0
US-01-0042-H1,-12.216238,12.951582,0
US-01-1348-H1,13.552025,-13.996787,28
DE-03-4558-H1,13.150854,-14.498103,28
DE-02-1120-H1,3.6553013,4.8872733,-1
IT-07-0133-H2,-12.214983,12.946984,0
PL-01-0030-H1,6.8603597,-17.177855,26
NL-01-1159-H1,-12.214804,12.94638,0
DE-02-0676-H1,-12.21527,12.948025,0
MK-01-0023-H1,-17.622316,-8.722762,5
GR-01-0568-H1,9.492574,-15.028848,27
GR-02-0053-H1,-0.51611674,2.2249851,-1
DE-01-0002-H1,-12.214953,12.9468975,0
DE-02-0510-H1,-12.214862,12.946583,0
NY-01-0134-H1,5.7032795,-5.5915833,-1
IT-02-0530-H1,-12.21505,12.947297,0
IT-06-0255-H1,2.01665,0.51085037,-1
RU-01-0667-H1,11.576424,-2.0016499,-1
GR-01-0433-H1,-12.214877,12.946631,0
DE-03-4607-H1,9.407352,-15.400001,27
CZ-01-0344-H1,-21.152803,-13.275211,-1
NY-01-0878-H1,14.417645,-2.9779763,-1
DK-01-0206-H1,-12.214877,12.946631,0
DE-03-0189-H1,0.85370165,-21.195822,25
IT-05-0498-H1,-12.214877,12.946631,0
SE-01-1110-H1,-12.216319,12.951862,0
DK-01-1180-H1,-12.216126,12.95121,0
IT-01-0323-H1,-12.214775,12.946295,0
DE-02-0012-H1,-9.429972,2.2820292,-1
GR-01-0051-H1,-12.215171,12.947685,0
DE-02-5140-H1,-12.216179,12.951441,0
CZ-01-0187-H1,2.0166478,0.51085365,-1
DK-01-1036-H1,-12.214869,12.946666,0
SE-01-0786-H1,-12.216231,12.951561,0
GR-01-0611-H1,4.5279913,-18.779577,-1
FR-01-0580-H1,-18.94677,-8.664914,5
NL-01-0018-H1,1.831059,-19.987595,-1
SE-01-0867-H1,-12.214833,12.946553,0
CZ-01-1476-H1,8.440031,-11.255284,-1
IT-05-0310-H1,-12.214694,12.946018,0
CZ-01-1240-H1,-19.801018,-11.952034,4
US-01-1302-H1,5.9267516,-5.917364,-1
IT-02-0488-H1,-12.214692,12.946014,0
FR-01-1010-H1,-12.214906,12.946736,0
IT-01-0202-H1,-12.214912,12.9467535,0
IT-05-0259-H1,6.263027,-20.266851,26
DE-02-0601-H1,-12.21637,12.9520235,0
GR-01-0487-H1,-3.1032066,1.8041123,13
DE-02-0938-H1,-12.214832,12.946476,0
DE-02-0327-H1,-19.752821,-11.98202,4
DE-02-1743-H1,-12.215179,12.947706,0
DE-03-4521-H1,-12.216806,12.9536495,0
DK-01-0255-H1,12.666964,-13.875921,28
SE-01-1091-H1,-12.214999,12.947124,0
SE-01-0739-H1,-12.214892,12.946765,0
CZ-01-1541-H1,1.9813318,-13.9635105,18
UK-01-0115-H1,-18.94677,-8.664914,5
FR-01-0609-H1,-1.2617664,-2.0888045,14
DE-02-0522-H1,-12.215092,12.947428,0
GR-02-0448-H1,-12.215175,12.94771,0
GR-02-0114-H1,-12.21515,12.947711,0
GR-01-0698-H1,-12.215412,12.948672,0
NL-01-0795-H1,-12.215328,12.948292,0
RU-01-0251-H1,-19.801018,-11.952034,4
NY-01-1139-H1,-12.21636,12.952143,0
DE-03-1856-H1,-12.216625,12.953115,0
IT-01-0173-H1,-12.216685,12.953421,0
NY-01-0147-H1,-19.801018,-11.952034,4
IT-02-0739-H1,-12.216337,12.952169,0
CZ-01-0175-H1,-19.801018,-11.952034,4
FR-01-1115-H1,9.492574,-15.028848,27
NL-01-0344-H1,-6.0159874,-18.34925,21
IT-01-0047-H1,-12.21621,12.951641,0
FR-01-1006-H1,-1.6834856,-2.0007763,14
NY-01-0723-H1,-12.218951,12.961011,0
DE-03-3003-H1,-12.216741,12.953675,0
CZ-01-1471-H1,2.0367112,-4.4538326,17
DK-01-1371-H1,-12.2154,12.948723,0
GR-02-0190-H1,-7.025194,-6.9361196,-1
RU-01-0165-H1,-12.2165575,12.952735,0
DE-03-2652-H1,-12.216145,12.951415,0
MK-01-0078-H1,-12.216704,12.953396,0
SE-01-0440-H1,-18.189123,-8.990228,5
CZ-01-1557-H1,14.275013,-10.132267,20
SR-01-0180-H1,-12.216457,12.952556,0
SE-01-0385-H1,-12.216344,12.951813,0
GR-02-0255-H1,-12.217668,12.956898,0
NL-04-0167-H1,-12.216252,12.9515085,0
DE-03-1103-H1,-12.216349,12.951917,0
NY-01-1057-H1,5.8717585,-20.039495,26
NL-01-1112-H1,6.980695,-17.573133,-1
DE-03-2164-H1,7.6978188,-7.487683,23
DE-03-1216-H1,5.1938624,-7.154723,-1
DE-03-3088-H1,13.374888,-2.4419515,-1
IT-08-0122-H1,-12.216785,12.95355,0
UK-01-0035-H1,-12.216372,12.951914,0
DE-03-2817-H1,11.578915,-1.9959671,-1
DE-03-1416-H1,5.2659254,-19.421173,26
GR-02-0027-H1,-12.216884,12.95374,0
NY-01-0230-H1,7.7050533,-7.484519,23
DE-03-1192-H1,-19.91946,-13.4644985,4
IT-01-0396-H1,-12.216714,12.953228,0
DE-02-4954-H1,9.492574,-15.028848,27
US-01-1332-H1,-0.87747806,-10.897376,-1
DK-01-0451-H1,5.287698,-1.5390635,-1
NL-01-0523-H1,0.97049415,-24.907679,-1
DE-03-0111-H1,-12.217695,12.956826,0
DE-03-3622-H1,1.6570022,-23.921251,-1
SE-01-1063-H1,-12.2169075,12.953882,0
UK-03-0302-H1,4.0839343,-22.877626,-1
RU-01-0406-H1,-5.273743,-16.232601,16
DE-03-4274-H1,3.193392,-11.596018,-1
IT-01-0296-H1,-12.216524,12.952585,0
DE-03-3218-H1,1.6459789,-20.079395,-1
CZ-01-1273-H1,-12.216356,12.951848,0
DE-03-4062-H1,-12.215384,12.9483,0
GR-01-0342-H1,-16.988525,-12.191472,-1
FR-01-0553-H1,-18.94677,-8.664914,5
SE-01-0344-H1,-0.3609423,-2.303505,14
CZ-01-1509-H1,9.004173,-15.475219,27
GR-01-0967-H1,-19.801018,-11.952034,4
DE-02-1775-H1,-12.216369,12.951977,0
GR-02-0479-H1,-12.215387,12.948312,0
NL-01-0797-H1,-12.216196,12.951376,0
GR-02-0001-H1,-13.486882,-10.074248,-1
ES-01-0416-H1,3.6553013,4.8872733,-1
DE-02-2259-H1,3.495944,-17.77933,18
DE-03-0888-H1,-12.216192,12.9513645,0
NL-01-0218-H1,-12.216212,12.951356,0
DK-01-1045-H1,-12.216482,12.952347,0
DE-02-4931-H1,3.8996117,-10.158713,23
US-01-0698-H1,2.6679468,-14.502917,18
FR-01-0701-H1,-3.1232474,1.7846626,13
IT-01-0407-H1,-12.2167225,12.953317,0
DE-03-1803-H1,-12.216362,12.952019,0
SE-01-1182-H1,4.8765297,-2.6581366,-1
UK-01-0501-H1,-12.216309,12.951751,0
IT-05-0290-H1,3.3215656,5.5265093,-1
DE-02-0159-H1,-12.216434,12.952325,0
SE-01-1148-H1,-12.216903,12.953987,0
DE-02-1219-H1,-12.2179,12.957649,0
DE-02-3538-H1,5.5987277,-14.489979,-1
CZ-01-0172-H1,6.9780774,-17.571947,-1
DE-02-3408-H1,4.5250745,-9.422997,23
DE-02-1728-H1,-16.055664,-8.690865,5
FR-01-0987-H1,-12.216817,12.953618,0
FR-01-0330-H1,-19.801018,-11.952034,4
ES-01-0236-H1,5.1938624,-7.154723,-1
GR-01-0900-H1,9.492574,-15.028848,27
DE-02-5059-H1,-12.217736,12.9570265,0
HU-01-0229-H1,-5.5087366,-18.564844,21
FR-01-1056-H1,-12.217089,12.954577,0
DE-01-0194-H1,-1.2177064,4.6686687,-1
GR-02-0777-H1,-12.217274,12.955198,0
ES-01-0464-H1,-12.216668,12.953064,0
DE-03-2932-H1,-0.5481434,-10.998587,-1
NL-01-0300-H1,-12.216473,12.952323,0
SE-01-1303-H1,-16.055696,-8.690823,5
US-01-1298-H1,0.41869593,0.9999456,-1
DK-01-0335-H1,-12.215383,12.948364,0
SE-01-0131-H1,3.3652854,-1.320245,-1
NL-01-1390-H1,-1.2804453,-5.6133766,15
DE-03-0597-H1,5.2505918,-21.461977,-1
DK-01-1353-H1,-1.6834856,-2.0007763,14
GR-02-0268-H1,-12.215243,12.947888,0
DK-01-0285-H1,-12.216299,12.951719,0
DE-03-2535-H1,2.1063294,3.329664,12
DE-02-0405-H1,-12.216462,12.952347,0
DE-02-4357-H1,4.464898,4.2181783,12
CZ-01-0853-H1,-4.1245236,-9.121186,-1
DE-03-4878-H1,-12.216474,12.952386,0
US-01-0509-H1,5.765773,-20.085106,26
NL-01-0178-H1,2.8753629,-23.583145,24
DE-03-1271-H1,-12.216404,12.952066,0
DE-03-1458-H1,-12.216626,12.952668,0
IT-05-0447-H1,13.150854,-14.498103,28
NL-01-0239-H1,-12.216584,12.952668,0
DK-01-0216-H1,8.271915,-3.0052068,-1
NL-01-0689-H1,-12.216462,12.952266,0
UK-01-0419-H1,-12.217189,12.95481,0
CZ-01-0738-H1,-12.217194,12.9549675,0
IT-01-0015-H1,8.489006,-3.059495,-1
SE-01-1208-H1,-16.055696,-8.690823,5
DE-03-3375-H1,-3.9440947,-20.333296,22
IT-07-0237-H1,-21.666662,-11.08664,-1
IT-02-0215-H1,-12.2167635,12.95348,0
CZ-01-0099-H1,6.972843,-17.571337,-1
DE-03-2483-H1,-10.214939,-17.325016,-1
NY-01-0543-H1,-0.7174907,-17.896729,19
DE-03-0288-H2,-12.216872,12.953927,0
DE-03-2745-H1,-12.21774,12.956938,0
DK-01-0597-H1,7.1306353,-20.27658,26
UK-01-0407-H1,8.204822,-14.708885,27
FR-01-0557-H1,-12.217769,12.95703,0
RU-01-0710-H1,-8.810742,-9.2716,-1
NL-01-0416-H1,0.5182481,-22.295734,25
GR-01-0785-H1,-8.805775,-9.269851,-1
DK-01-0768-H1,-12.21793,12.957572,0
SE-01-0113-H1,6.3430033,-8.746034,23
NL-01-0387-H1,-5.8780932,-19.502312,21
SE-01-0322-H1,-16.055696,-8.690823,5
NL-01-0068-H1,-12.217732,12.956907,0
US-01-0255-H1,-12.21766,12.95666,0
PL-01-0134-H1,3.0814145,-16.320684,18
GR-01-0137-H1,-12.217644,12.956609,0
DE-02-0356-H1,-12.217863,12.957348,0
DE-03-4177-H1,-12.216846,12.95363,0
DK-01-1430-H1,-1.2804453,-5.6133766,15
RU-01-0090-H1,-0.76062065,-9.3743725,-1
CZ-01-1372-H1,-19.801018,-11.952034,4
NY-01-0926-H1,2.3849542,-4.155515,17
IT-01-0382-H1,-12.216758,12.953337,0
DE-02-3445-H1,-12.216759,12.95334,0
DE-02-1109-H1,-12.217724,12.956881,0
DE-02-3067-H1,12.986742,-10.107186,20
PL-01-0315-H1,1.8585987,-18.383286,-1
DK-01-0908-H1,-12.217834,12.95724,0
UK-03-0153-H1,-5.8780932,-19.502312,21
DK-01-1424-H1,-1.6834856,-2.0007763,14
DE-02-3012-H1,-12.218294,12.958826,0
CZ-01-1195-H1,-3.1232474,1.7846626,13
GR-02-0553-H1,-12.218116,12.958223,0
SE-01-0208-H1,-12.216787,12.95359,0
IT-07-0391-H1,2.003941,2.66269,12
CZ-01-1271-H1,-19.801018,-11.952034,4
US-01-1395-H1,1.3390927,-9.557291,23
SE-01-0475-H1,-12.217137,12.954799,0
DE-03-1249-H1,1.1178757,-21.315584,25
CZ-01-1775-H1,-12.214869,12.946676,0
CZ-01-0002-H1,-1.1221154,4.643505,-1
DE-02-3596-H1,-12.214903,12.946717,0
NY-01-0627-H1,-12.214915,12.946756,0
NY-01-0085-H1,0.41869593,0.9999456,-1
DE-03-2160-H1,4.2859316,-23.833035,-1
IT-05-0042-H1,-13.062442,12.7377615,0
PL-01-0302-H1,-6.0159926,-18.348562,21
US-01-1260-H1,-1.21754,4.668996,-1
DE-02-0297-H1,-6.3789153,-0.029060706,-1
IT-01-0210-H1,-6.249447,-10.089445,-1
DE-02-4252-H1,4.226994,2.8796978,12
SE-01-1285-H1,-13.062441,12.73776,0
DE-03-3089-H1,-13.062457,12.737784,0
DE-02-0252-H1,4.3786707,2.5551372,12
DE-03-4830-H1,-13.062554,12.7380295,0
DE-03-4617-H1,-13.062396,12.737675,0
IT-05-0269-H1,-13.062403,12.737686,0
NL-01-0885-H1,-13.062401,12.737673,0
DE-03-1176-H1,-2.2286937,-20.782183,22
DE-02-4326-H1,-13.062432,12.7377405,0
DK-01-1294-H1,-13.062441,12.737775,0
NL-01-1192-H1,2.7893198,-11.21395,23
NL-01-0966-H1,-17.052486,-6.0456667,-1
IT-07-0273-H1,-19.75559,-11.980548,4
DE-03-1881-H1,-13.062436,12.73775,0
IT-08-0088-H1,-13.062463,12.737792,0
CZ-01-0858-H1,13.969448,-10.659748,20
DE-03-0772-H1,4.8029933,5.0646377,-1
DE-03-1867-H1,1.1214678,-21.314518,25
GR-03-0086-H1,-17.62231,-8.7230015,5
DE-03-3816-H1,-13.062438,12.737745,0
FR-01-0892-H1,5.9691854,-20.200935,26
NY-01-0217-H1,3.656329,4.888675,-1
DE-03-3458-H1,9.491123,-15.305637,27
GR-02-0299-H1,-13.062427,12.737726,0
CZ-01-1232-H1,2.0369437,-4.4538913,17
DE-02-3844-H1,-13.062433,12.7377405,0
IT-05-0083-H1,-13.062407,12.737687,0
DE-03-1172-H1,6.6029825,-8.139873,23
DE-03-4458-H1,-5.8782935,-19.50252,21
FR-01-0157-H1,-5.6302037,-14.172381,16
GR-02-0324-H1,-3.1230547,1.7847965,13
HU-01-0193-H1,-5.6406193,-16.991999,-1
ES-01-0072-H1,-19.918196,-13.465622,4
DE-02-3736-H1,11.332951,-4.564529,-1
GR-01-0714-H1,-13.062353,12.737616,0
NY-01-0865-H1,-21.649826,-11.673212,-1
ES-01-0148-H1,-13.062369,12.737645,0
DE-02-2737-H1,-13.062397,12.737707,0
DE-03-0008-H1,-4.124505,-9.121377,-1
DE-03-0265-H1,-1.2376633,4.694416,-1
GR-03-0016-H1,6.429791,-20.456118,26
NY-01-0735-H1,-3.8758721,-7.227217,-1
UK-03-0041-H1,-13.0623865,12.737678,0
DE-02-3262-H1,-14.834344,-7.9209876,5
NY-01-0619-H1,13.151049,-14.498601,28
DE-02-4573-H1,2.0369437,-4.4538913,17
US-01-0072-H1,-13.062399,12.73771,0
UK-01-0270-H1,-19.75559,-11.980548,4
DE-02-0597-H1,-13.062408,12.737729,0
SE-01-0694-H1,-13.062427,12.737764,0
PL-01-0015-H1,2.7544625,-23.33349,24
US-01-1276-H1,-13.0624485,12.737819,0
GR-01-0970-H1,-13.062504,12.737929,0
IT-02-0691-H1,1.5360793,-10.620554,23
DE-02-1645-H1,-16.240448,-4.448718,-1
AT-01-0242-H1,-18.61201,-11.309983,4
CZ-01-1728-H1,7.6737885,-7.4772067,23
PL-01-0190-H1,-13.062533,12.737989,0
DK-01-1292-H1,-13.062441,12.737787,0
NL-01-1279-H1,-13.0624695,12.737841,0
GR-03-0134-H1,-13.062381,12.737667,0
UK-02-0150-H1,-13.062432,12.737766,0
IT-07-0400-H1,-13.062389,12.737682,0
DE-02-0322-H1,-16.032396,-8.726716,5
DE-01-0313-H1,-0.13264994,17.488628,-1
DE-02-3635-H1,-13.0624,12.7376995,0
NL-01-1081-H1,-5.949344,4.63931,-1
IT-05-0271-H1,-13.062442,12.737796,0
DE-02-4381-H1,1.2038773,4.5411844,-1
CZ-01-0913-H1,-13.062426,12.737779,0
US-01-0594-H1,-13.062394,12.737643,0
MK-01-0073-H1,-0.886699,-9.464012,-1
AT-01-0084-H1,-13.062372,12.737616,0
ES-01-0359-H1,2.6878214,-23.918291,24
UK-01-0787-H1,-13.062396,12.737657,0
CZ-01-0727-H1,-13.062362,12.737586,0
DE-03-4163-H1,0.5361046,-14.42732,18
DE-01-0447-H1,3.1250114,-21.212154,-1
US-01-0554-H1,-13.06169,12.735793,0
NY-01-0335-H1,-13.062358,12.737572,0
DE-03-0395-H1,4.5251727,-9.423362,23
DK-01-1239-H1,-13.062418,12.737686,0
NL-01-1000-H1,-5.2134843,4.679982,-1
CZ-01-1059-H1,-13.0623665,12.737572,0
UK-01-0077-H1,-13.061707,12.735844,0
SR-01-0179-H1,5.959439,-20.12681,26
ES-01-0399-H1,5.3864317,-17.48126,-1
DK-01-1344-H1,-13.062361,12.737562,0
DE-03-2508-H1,3.9189832,-22.766373,-1
DE-03-2995-H1,-3.2353644,-20.535265,22
DK-01-0311-H1,4.718987,-9.678418,23
ES-01-0217-H1,13.151056,-14.4986,28
UK-02-0067-H1,-13.061717,12.7358465,0
IT-02-0360-H1,-6.249447,-10.089443,-1
NY-01-0374-H1,14.124804,-10.595596,20
IT-01-0449-H1,-19.918196,-13.465622,4
DE-02-0192-H1,-13.06169,12.735793,0
DE-02-2497-H1,-13.062369,12.737598,0
FR-01-0046-H1,-13.062404,12.73765,0
GR-02-0679-H1,7.9445024,-16.431818,-1
DE-02-3041-H1,-13.062386,12.737606,0
GR-02-0253-H1,-19.75559,-11.980548,4
IT-02-0796-H1,-16.075264,-12.388294,-1
CZ-01-1111-H1,-13.062377,12.737605,0
DE-01-0054-H1,13.147594,-10.221426,20
DE-03-4265-H1,-13.062366,12.737584,0
DK-01-0984-H1,-13.0617075,12.735831,0
DE-03-1515-H1,-13.061707,12.735821,0
DE-02-3384-H1,-17.326994,-5.9408517,-1
GR-02-0790-H1,-13.061684,12.735777,0
DE-02-3836-H1,0.15609504,-8.872269,23
DE-02-1773-H1,-13.061664,12.735737,0
IT-01-0340-H1,-13.061688,12.73578,0
DE-03-1621-H1,2.4472082,-14.36694,18
US-01-1102-H1,-20.354488,-9.089138,-1
IT-06-0237-H1,3.4230459,2.8401084,12
RU-01-0595-H1,-16.032396,-8.726716,5
DE-02-1711-H1,1.8940939,8.540856,-1
US-01-1164-H1,-13.061694,12.7357855,0
UK-03-0499-H1,2.6777346,-23.936941,24
DE-02-4578-H1,13.397112,-9.790678,20
SE-01-0007-H1,3.527798,-15.214626,18
DE-03-0062-H1,-17.622309,-8.723006,5
IT-07-0254-H1,-13.061659,12.735721,0
US-01-1154-H1,-13.0617285,12.735608,0
DE-03-0972-H1,-13.061694,12.7357855,0
DE-03-2701-H1,-13.061707,12.73582,0
US-01-0611-H1,-13.061764,12.735679,0
AT-01-0106-H1,5.970681,-20.184847,26
ES-01-0055-H1,8.534758,-10.793437,-1
UK-01-0561-H1,5.9691854,-20.200935,26
UK-01-0686-H1,-6.249447,-10.089443,-1
ES-01-0710-H1,-13.061681,12.735765,0
GR-01-0744-H1,4.527998,-18.779562,-1
IT-02-0100-H1,-13.061724,12.7356,0
US-01-0952-H1,11.578936,-1.9959501,-1
US-01-0921-H1,-13.061732,12.735618,0
NY-01-0086-H1,13.151063,-14.498598,28
NL-01-0145-H1,-13.061668,12.735773,0
IT-05-0105-H1,-13.061643,12.735691,0
DE-02-0316-H1,3.656329,4.888675,-1
DE-02-0841-H1,-13.061648,12.735696,0
DE-03-4008-H1,-13.06165,12.7357025,0
ES-01-0170-H1,-18.866138,-13.022539,4
NY-01-0781-H1,11.537558,-2.0264974,-1
DE-03-2163-H1,3.514731,2.7066615,12
DE-03-0863-H1,0.3525975,-25.68725,-1
DE-03-1364-H1,1.913998,-14.879703,18
US-01-1307-H1,-13.0617,12.735797,0
DE-03-1705-H1,-1.2611114,-2.0889156,14
CZ-01-1250-H1,-19.75559,-11.980548,4
ES-01-0721-H1,11.332968,-4.5632286,-1
CZ-01-0055-H1,1.8737643,-10.730132,23
DE-03-3782-H1,-2.1108458,0.70055103,-1
US-01-0956-H1,13.147836,-10.217744,20
IT-07-0088-H1,11.330186,-4.5559177,-1
DE-02-3231-H1,-13.061713,12.735827,0
NL-01-1070-H1,-5.6816545,-16.25791,-1
DE-03-0118-H1,8.999528,-11.52325,-1
SE-01-1210-H1,0.851691,-9.820592,23
AT-01-0149-H1,14.416173,-2.9820602,-1
FR-01-0142-H1,-13.0623865,12.737678,0
GR-01-0589-H1,-13.062436,12.737784,0
IT-06-0233-H1,-13.062393,12.737659,0
SE-01-0258-H1,-13.06243,12.737733,0
NL-01-0214-H1,1.2898532,6.6134095,-1
DE-02-2467-H1,-13.062484,12.737842,0
NY-01-1019-H1,6.3567495,-0.3109102,-1
SE-01-0284-H1,-16.032396,-8.726716,5
US-01-0432-H1,-13.062404,12.737683,0
IT-05-0307-H1,3.0839477,-16.296747,18
CZ-01-0879-H1,-13.062435,12.737738,0
DE-02-3135-H1,6.8622317,-0.24000683,-1
DE-03-1077-H1,0.7052406,-18.542152,19
UK-03-0218-H1,-3.4491248,-18.179575,-1
SE-01-0037-H1,-6.023086,-12.141041,-1
NY-01-0794-H1,-13.062414,12.7377,0
CZ-01-1438-H1,-19.940403,-11.717313,4
DE-03-1547-H1,4.044581,3.1537921,12
US-01-0347-H1,-13.062388,12.737628,0
NL-01-1342-H1,6.935518,-11.214943,-1
NY-01-0136-H1,-1.1692464,4.672239,-1
DE-03-1491-H1,-13.0624695,12.737816,0
IT-02-0126-H1,-13.062436,12.737744,0
DE-02-1112-H1,3.8274999,4.069158,12
DE-02-0386-H1,-13.06245,12.737776,0
NY-01-0220-H1,-1.8849965,-16.743202,19
DK-01-0182-H2,-13.0624695,12.737841,0
DK-01-1336-H1,-19.75559,-11.980548,4
DE-03-1700-H1,-5.8782935,-19.50252,21
DE-02-0962-H1,-16.032396,-8.726716,5
DE-02-4523-H1,-14.834344,-7.9209876,5
DE-01-0366-H1,3.1249838,-21.214285,-1
IT-02-0644-H1,-13.062453,12.737799,0
GR-03-0156-H1,-13.0624485,12.737788,0
DE-03-2525-H1,-3.1721678,-20.518183,22
DE-02-3111-H1,-13.062475,12.737842,0
DE-03-2348-H1,0.45794773,-25.48126,-1
CZ-01-1398-H1,7.0655875,2.909251,-1
DK-01-0395-H1,-13.062437,12.737769,0
GR-01-0083-H1,-0.6869989,-17.765312,19
DE-02-3038-H1,-13.062442,12.737781,0
DE-03-3036-H1,-13.062437,12.737769,0
SE-01-0628-H1,-13.062432,12.737759,0
US-01-1283-H1,-13.0624275,12.737747,0
DE-03-2768-H1,1.1208124,-21.322096,25
UK-03-0190-H1,-5.9492927,4.6393075,-1
DE-02-1456-H1,-13.062405,12.737702,0
NL-01-0508-H1,2.4668105,-21.52789,-1
NL-01-0322-H1,-13.062397,12.737694,0
FR-01-0326-H1,8.957014,-18.179338,-1
GR-02-0258-H1,0.83151823,-9.798986,23
SR-01-0099-H1,8.192394,-10.568284,-1
DE-03-0582-H1,-13.0623865,12.7376795,0
DE-03-4625-H1,3.6774724,-24.536829,24
DE-03-0448-H1,-13.062346,12.737604,0
SR-01-0189-H1,-13.062365,12.73762,0
SR-01-0152-H1,-19.918196,-13.465622,4
CZ-01-0894-H1,-13.062378,12.737646,0
IT-02-0702-H1,-13.062357,12.737613,0
US-01-0231-H1,-13.06239,12.737676,0
GR-01-0938-H1,-19.75559,-11.980548,4
DK-01-0549-H1,5.959439,-20.12681,26
DE-03-3259-H1,-13.06182,12.735834,0
DK-01-1447-H1,-2.0420482,-17.804064,19
GR-02-0124-H1,6.7727547,-8.457914,23
RU-01-0693-H1,2.2126582,-14.000989,18
DE-02-0546-H1,-9.43005,2.2820246,-1
IT-02-0744-H1,12.667222,-13.875903,28
DE-03-2595-H1,-13.062442,12.7377615,0
DK-01-0344-H2,4.4684906,4.2190256,12
DE-02-3527-H1,-14.834344,-7.9209876,5
PL-01-0255-H1,-4.9933834,-19.631714,21
DE-03-3302-H1,-4.124505,-9.121377,-1
NL-01-1161-H1,-13.062445,12.737767,0
SE-01-0719-H1,-13.062446,12.737762,0
DK-01-1450-H1,-19.75559,-11.980548,4
IT-01-0245-H1,2.857755,-12.019262,-1
UK-03-0517-H1,-13.062468,12.737809,0
DE-03-0609-H1,-13.062467,12.737807,0
CZ-01-0934-H1,-6.249447,-10.089443,-1
FR-01-0368-H1,-13.062441,12.737749,0
DE-03-2026-H1,-13.062434,12.737771,0
IT-01-0001-H1,-13.062446,12.737765,0
GR-02-0756-H1,-13.062445,12.737775,0
GR-02-0202-H1,-13.062434,12.737749,0
DE-02-0689-H1,-0.3019239,-8.912158,23
DE-03-1660-H1,2.4268756,-21.015638,-1
NL-01-0326-H1,-16.032396,-8.726716,5
